LTE,272,3,40113,11081238,-1,-7.9223,53.4327,839,49,1,1629347696,1754254324,0
LTE,272,3,40113,11351041,-1,-7.9499,53.4285,1000,12,1,1629347756,1754254323,0
LTE,272,3,40113,11145996,-1,-7.956,53.4314,974,27,1,1629347761,1729185095,0
LTE,272,3,40113,11146006,-1,-7.9544,53.4312,758,30,1,1629347780,1754254323,0
LTE,272,3,40113,11351061,-1,-7.9502,53.4262,1000,24,1,1629347793,1754254323,0
LTE,272,3,40113,10755350,-1,-7.9779,53.4219,1393,28,1,1629347795,1729284938,0
LTE,272,3,40113,11146007,-1,-7.9634,53.4285,672,31,1,1629347798,1754254323,0
LTE,272,3,40113,10755340,-1,-7.9749,53.4235,902,30,1,1629347831,1729185096,0
LTE,272,3,40113,10755330,-1,-7.9735,53.4219,1077,27,1,1629347848,1754254323,0
LTE,272,3,40113,11449109,-1,-7.997,53.4139,1454,37,1,1629347896,1729284938,0
LTE,272,3,40113,10755351,-1,-8.0048,53.4139,1168,44,1,1629347900,1729284938,0
LTE,272,3,40113,11449111,-1,-8.0353,53.4036,1287,32,1,1629347925,1729284937,0
LTE,272,3,40113,11449101,-1,-8.0278,53.4055,1365,43,1,1629347941,1729284937,0
LTE,272,3,40113,11008257,-1,-8.0546,53.3911,1237,47,1,1629348058,1729284937,0
LTE,272,3,40113,11008259,-1,-8.0555,53.3725,2733,47,1,1629348068,1729284937,0
LTE,272,3,40113,11008535,-1,-8.1646,53.3181,2251,13,1,1629348297,1729284935,0
LTE,272,3,40113,11008525,-1,-8.1524,53.3205,2067,37,1,1629348299,1729284935,0
LTE,272,3,40113,11008515,-1,-8.1558,53.3199,2021,46,1,1629348317,1729284935,0
LTE,272,3,40112,10787606,-1,-8.2136,53.3155,597,28,1,1629348457,1729185099,0
